,samp,x,vx,z,vz,phi,w,value,
295,3,4.176205726,0.466303768,8.999094004,0.013129223,-0.012562074,-0.006261211,1000,
296,3,4.199520915,0.455580126,8.999750465,0.010717132,-0.012875135,-0.004877713,1000,
297,3,4.222299921,0.444834815,9.000286322,0.00635637,-0.01311902,-0.003403962,1000,
298,3,4.244541662,0.434111859,9.00060414,-0.000622519,-0.013289219,-0.002385818,1000,
299,3,4.266247255,0.423455773,9.000573014,-0.010796168,-0.013408509,-0.001846772,1000,
300,4,0.768658271,-0.09829812,1.493467369,-0.068515731,-0.181983933,0,609.0019951,
301,4,0.763743365,-0.235411868,1.490041583,0.192019058,-0.181983933,0.739327609,611.2034335,
302,4,0.751972771,-0.404099176,1.499642536,0.628900103,-0.145017553,0.732684299,616.3253266,
303,4,0.731767813,-0.53666581,1.531087541,1.067169139,-0.108383338,0.726087527,624.4291225,
304,4,0.704934522,-0.633592284,1.584445998,1.505498928,-0.072078961,0.719545479,636.6427018,
305,4,0.673254908,-0.695402991,1.659720944,1.942605367,-0.036101687,0.713059426,654.0805764,
306,4,0.638484758,-0.722662736,1.756851212,2.377247054,-0.000448716,0.706629167,656.1,
307,4,0.602351622,-0.715973895,1.875713565,2.808225726,0.034882742,0.700253741,656.1,
308,4,0.566552927,-0.675973734,2.016124851,3.234386661,0.069895429,0.693931334,656.1,
309,4,0.53275424,-0.603331849,2.177844184,3.654618858,0.104591996,0.687658582,656.1,
310,4,0.502587648,-0.498747781,2.360575127,4.067854783,0.138974925,0.681428388,656.1076558,
311,4,0.477650259,-0.36294905,2.563967867,4.473068653,0.173046345,0.675222149,655.6742269,
312,4,0.459502806,-0.196691129,2.787621299,4.869266795,0.206807452,0.668969275,655.68191,
313,4,0.44966825,-0.000783849,3.031084639,5.255362971,0.240255916,0.66202751,656.0979292,
314,4,0.449629057,0.213955698,3.293852787,5.589593153,0.273357291,0.483356117,661.2362775,
315,4,0.460326842,0.454951891,3.573332445,5.911129683,0.297525097,0.29862881,668.2529722,
316,4,0.483074437,0.71671231,3.868888929,6.230706831,0.312456538,0.146767539,676.2918651,
317,4,0.518910052,0.986427207,4.180424271,6.535608922,0.319794915,-0.03554781,686.5334373,
318,4,0.568231413,1.258671715,4.507204717,6.832196341,0.318017524,-0.230131169,697.7424302,
319,4,0.631164998,1.535141518,4.848814534,7.151898842,0.306510966,-0.31346529,708.2454528,
320,4,0.707922074,1.673050376,5.206409476,7.074474953,0.290837701,-0.413948651,714.9137528,
321,4,0.791574593,1.656664912,5.560133224,6.514616314,0.270140269,-0.409997776,718.7489502,
322,4,0.874407839,1.640405182,5.885864039,5.96016194,0.24964038,-0.406163519,722.7038678,
323,4,0.956428098,1.624295492,6.183872136,5.411139895,0.229332204,-0.402385485,726.7747356,
324,4,1.037642872,1.608341965,6.454429131,4.867524306,0.20921293,-0.398641661,732.9231612,
325,4,1.118059971,1.592549058,6.697805346,4.329290373,0.189280846,-0.394910937,741.1834559,
326,4,1.197687423,1.576929443,6.914269865,3.796465735,0.1695353,-0.391148637,749.2006949,
327,4,1.276533896,1.672574073,7.104093152,3.917862325,0.149977868,-0.304044477,758.9715179,
328,4,1.360162599,1.797252281,7.299986268,4.322812364,0.134775644,-0.300889214,770.9452378,
329,4,1.450025213,1.905679026,7.516126886,4.719911109,0.119731183,-0.274165273,784.572714,
330,4,1.545309165,1.993067511,7.752122442,5.063330378,0.10602292,-0.221156947,795.0637583,
331,4,1.64496254,1.973645292,8.005288961,4.528938144,0.094965072,-0.240580486,797.8904586,
332,4,1.743644805,1.954290663,8.231735868,3.994599861,0.082936048,-0.238192473,800.9347765,
333,4,1.841359338,1.935108735,8.431465861,3.465417084,0.071026424,-0.235788588,804.1929659,
334,4,1.938114775,1.916106986,8.604736715,2.941430712,0.059236995,-0.233410835,807.6584941,
335,4,2.033920124,1.897287393,8.751808251,2.422646765,0.047566453,-0.231054114,782.9319171,
336,4,2.128784494,1.878649528,8.872940589,1.909064387,0.036013747,-0.228689239,827.4197468,
337,4,2.22271697,1.860193195,8.968393808,1.40074067,0.024579285,-0.226300532,839.8293546,
338,4,2.31572663,1.841916115,9.038430842,0.897798755,0.013264259,-0.223724185,851.8710216,
339,4,2.407822435,1.823794862,9.08332078,0.398978797,0.00207805,-0.223768514,863.5524813,
340,4,2.499012179,1.805912819,9.103269719,-0.062539679,-0.009110376,-0.210349021,874.8844193,
341,4,2.589307819,1.786364835,9.100142735,-0.358506187,-0.019627827,-0.191483585,896.7594884,
342,4,2.678626061,1.762245505,9.082217426,-0.513535634,-0.029202006,-0.17902227,918.6543674,
343,4,2.766738337,1.731887137,9.056540644,-0.554932482,-0.03815312,-0.166347487,940.4473348,
344,4,2.853332693,1.694451745,9.02879402,-0.507387781,-0.046470494,-0.145588198,962.159912,
345,4,2.938055281,1.650137822,9.003424631,-0.400018728,-0.053749904,-0.124529265,983.820654,
346,4,3.020562172,1.600631329,8.983423695,-0.269455176,-0.059976367,-0.108304468,1000,
347,4,3.100593738,1.547524218,8.969950936,-0.136078904,-0.065391591,-0.087009701,1000,
348,4,3.177969949,1.492145794,8.963146991,-0.012528246,-0.069742076,-0.071810619,1000,
349,4,3.252577239,1.436187735,8.962520579,0.0880631,-0.073332607,-0.065463921,1000,
350,4,3.324386625,1.381328006,8.966923734,0.151689489,-0.076605803,-0.06004887,1000,
351,4,3.393453026,1.328290654,8.974508208,0.174572399,-0.079608246,-0.056074885,1000,
352,4,3.459867559,1.276744299,8.983236828,0.165769513,-0.082411991,-0.0531534,1000,
353,4,3.523704773,1.225785218,8.991525304,0.139517111,-0.085069661,-0.04760032,1000,
354,4,3.584994034,1.174606838,8.998501159,0.107114049,-0.087449677,-0.039572549,1000,
355,4,3.643724376,1.122940352,9.003856862,0.073452408,-0.089428304,-0.031693666,1000,
356,4,3.699871394,1.070827837,9.007529482,0.040280946,-0.091012987,-0.024379341,1000,
357,4,3.753412786,1.018319152,9.009543529,0.009161316,-0.092231954,-0.018221128,1000,
358,4,3.804328743,0.96587912,9.010001595,-0.023015326,-0.093143011,-0.014113347,1000,
359,4,3.852622699,0.913376449,9.008850829,-0.053166672,-0.093848678,-0.006841803,1000,
360,4,3.898291522,0.860652785,9.006192495,-0.078544774,-0.094190768,0.000882837,1000,
361,4,3.941324161,0.807796882,9.002265257,-0.098312966,-0.094146626,0.008776255,1000,
362,4,3.981714005,0.754722991,8.997349608,-0.109694878,-0.093707814,0.017906316,1000,
363,4,4.019450155,0.701330828,8.991864864,-0.109674768,-0.092812498,0.025974888,1000,
364,4,4.054516696,0.647724505,8.986381126,-0.096951122,-0.091513753,0.033225205,1000,
365,4,4.086902921,0.594308326,8.98153357,-0.073574958,-0.089852493,0.040257674,1000,
366,4,4.116618338,0.541865859,8.977854822,-0.04597807,-0.08783961,0.04251932,1000,
367,4,4.14371163,0.490983744,8.975555918,-0.018716614,-0.085713643,0.041300656,1000,
368,4,4.168260818,0.441873175,8.974620088,0.006280072,-0.083648611,0.0405857,1000,
369,4,4.190354476,0.394596309,8.974934091,0.027630712,-0.081619326,0.040924576,1000,
370,4,4.210084292,0.349216912,8.976315627,0.043976789,-0.079573097,0.043979386,1000,
371,4,4.227545137,0.305761141,8.978514466,0.05465575,-0.077374128,0.04970448,1000,
372,4,4.242833194,0.264289309,8.981247254,0.059394166,-0.074888904,0.056675985,1000,
373,4,4.25604766,0.224904269,8.984216962,0.058189533,-0.072055104,0.063102007,1000,
374,4,4.267292873,0.187697318,8.987126439,0.051549319,-0.068900004,0.065131359,1000,
375,4,4.276677739,0.15269829,8.989703905,0.040628817,-0.065643436,0.061549058,1000,
376,4,4.284312654,0.119800623,8.991735346,0.027094601,-0.062565983,0.055752942,1000,
377,4,4.290302685,0.088772796,8.993090076,0.01265882,-0.059778336,0.050426797,1000,
378,4,4.294741325,0.059391334,8.993723017,-0.001716069,-0.057256996,0.045171508,1000,
379,4,4.297710891,0.031528219,8.993637213,-0.016360736,-0.054998421,0.040595415,1000,
380,4,4.299287302,0.005102745,8.992819176,-0.032430687,-0.05296865,0.038335754,1000,
381,4,4.29954244,-0.020063224,8.991197642,-0.049021395,-0.051051862,0.038475059,1000,
382,4,4.298539278,-0.044307022,8.988746572,-0.060892226,-0.049128109,0.036537591,1000,
383,4,4.296323927,-0.067830056,8.985701961,-0.063785673,-0.04730123,0.030268987,1000,
384,4,4.292932424,-0.090675433,8.982512677,-0.057345939,-0.045787781,0.021097539,1000,
385,4,4.288398653,-0.112873093,8.97964538,-0.043851307,-0.044732904,0.011416833,1000,
386,4,4.282754998,-0.134557502,8.977452815,-0.025181175,-0.044162062,0.002972882,1000,
387,4,4.276027123,-0.155930006,8.976193756,-0.002213816,-0.044013418,-0.002990209,1000,
388,4,4.268230623,-0.17715116,8.976083066,0.023832044,-0.044162928,-0.003831743,1000,
389,4,4.259373065,-0.19827567,8.977274668,0.05068969,-0.044354515,0.000681414,1000,
390,4,4.249459281,-0.219231944,8.979809152,0.07618692,-0.044320445,0.00703179,1000,
391,4,4.238497684,-0.239744923,8.983618498,0.09663629,-0.043968855,0.013121351,1000,
392,4,4.226510438,-0.259728274,8.988450313,0.113569464,-0.043312788,0.017257139,1000,
393,4,4.213524024,-0.279024943,8.994128786,0.126687244,-0.042449931,0.01842125,1000,
394,4,4.199572777,-0.297534138,9.000463148,0.135783729,-0.041528868,0.016220751,1000,
395,4,4.18469607,-0.315236993,9.007252335,0.14079559,-0.040717831,0.01213804,1000,
396,4,4.168934221,-0.33219823,9.014292114,0.141663515,-0.040110929,0.009715473,1000,
397,4,4.152324309,-0.348525939,9.02137529,0.138292328,-0.039625155,0.010648493,1000,
398,4,4.134898012,-0.364286055,9.028289906,0.130602891,-0.03909273,0.013364407,1000,
399,4,4.116683709,-0.37946715,9.034820051,0.11865549,-0.03842451,0.016172518,1000,
400,5,1.289789497,0.050248459,4.152515,0.085054895,0.013832964,0,700.2620064,
401,5,1.29230192,0.059032486,4.156767744,0.264434917,0.013832964,-1.113864096,700.7599192,
402,5,1.295253545,0.067564291,4.16998949,0.430066813,-0.041860241,0.058744416,701.5027904,
403,5,1.298631761,0.027359457,4.191492831,0.879349772,-0.03892302,0.058306405,712.8387573,
404,5,1.299999734,-0.0096629,4.23546032,1.323968091,-0.0360077,0.059287508,723.5373703,
405,5,1.299516589,-0.043077118,4.301658724,1.750650188,-0.033043325,0.115804795,727.2506592,
406,5,1.297362733,-0.0726341,4.389191233,2.149912061,-0.027253085,0.266591804,728.1416243,
407,5,1.293731028,-0.096926757,4.496686837,2.5556278,-0.013923495,0.374408134,727.8340093,
408,5,1.288884691,-0.108839982,4.624468226,2.964040452,0.004796912,0.455023057,727.6599355,
409,5,1.283442692,-0.103258769,4.772670249,3.384543387,0.027548065,0.469660255,727.6958808,
410,5,1.278279753,-0.076261352,4.941897418,3.803611882,0.051031078,0.471570193,728.0138854,
411,5,1.274466686,-0.02736412,5.132078012,4.218332306,0.074609587,0.470360651,728.6400769,
412,5,1.27309848,0.043257244,5.342994628,4.627498252,0.09812762,0.467876053,726.0813977,
413,5,1.275261342,0.135002403,5.57436954,5.027726322,0.121521422,0.465125467,729.0670338,
414,5,1.282011462,0.160752307,5.825755856,4.709507968,0.144777696,0.396012351,731.9376428,
415,5,1.290049078,0.198475667,6.061231255,4.442276711,0.164578313,0.151213159,732.7303859,
416,5,1.299972861,0.348191607,6.28334509,4.821257769,0.172138971,0.078614627,735.7682325,
417,5,1.317382441,0.461496791,6.524407979,4.954685244,0.176069703,-0.034913379,738.4913194,
418,5,1.340457281,0.576015996,6.772142241,5.084633901,0.174324034,-0.170097139,741.7078528,
419,5,1.36925808,0.733606787,7.026373936,5.471111902,0.165819177,-0.179364284,746.5536872,
420,5,1.40593842,0.882185684,7.299929531,5.8577096,0.156850962,-0.177822211,752.2057265,
421,5,1.450047704,0.896269249,7.592815011,5.453510577,0.147959852,-0.164097387,755.1379819,
422,5,1.494861166,0.887901599,7.86549054,4.912379077,0.139754983,-0.159711503,757.4723438,
423,5,1.539256246,0.879487219,8.111109494,4.375839185,0.131769407,-0.155178504,761.617654,
424,5,1.583230607,0.87109888,8.329901453,3.844293894,0.124010482,-0.150721114,766.0088267,
425,5,1.626785551,0.862767145,8.522116148,3.317898901,0.116474427,-0.146281953,770.4046756,
426,5,1.669923908,0.854507115,8.688011093,2.796719649,0.109160329,-0.141809182,760.3312059,
427,5,1.712649264,0.846328233,8.827847075,2.280799147,0.10206987,-0.137256436,740.5382512,
428,5,1.754965676,0.838234621,8.941887033,1.770145927,0.095207048,-0.132745664,783.6141167,
429,5,1.796877407,0.830286482,9.030394329,1.265389838,0.088569765,-0.127613019,788.0226562,
430,5,1.838391731,0.822397075,9.093663821,0.765590332,0.082189114,-0.123890047,792.4317801,
431,5,1.879511585,0.814701127,9.131943338,0.272443959,0.075994612,-0.121568487,796.8417774,
432,5,1.920246641,0.810669514,9.145565536,-0.168346242,0.069916187,-0.105885816,801.2695102,
433,5,1.960780117,0.816792101,9.137148223,-0.455836874,0.064621896,-0.100887239,805.7222139,
434,5,2.001619722,0.830265685,9.11435638,-0.609444478,0.059577534,-0.099125529,810.0968256,
435,5,2.043133006,0.848308387,9.083884156,-0.654523607,0.054621258,-0.096189848,812.6344865,
436,5,2.085548426,0.868481529,9.051157976,-0.617046304,0.049811766,-0.092537346,815.3494004,
437,5,2.128972502,0.888826836,9.02030566,-0.522127188,0.045184898,-0.088946993,818.2536639,
438,5,2.173413844,0.907830127,8.994199301,-0.394010599,0.040737549,-0.085215218,821.3349824,
439,5,2.21880535,0.924451989,8.974498771,-0.253876141,0.036476788,-0.08081945,824.563803,
440,5,2.26502795,0.93811513,8.961804964,-0.118284841,0.032435815,-0.075639632,827.9011245,
441,5,2.311933706,0.948622174,8.955890722,0.000775848,0.028653834,-0.070099946,831.3053206,
442,5,2.359364815,0.956069589,8.955929514,0.095996237,0.025148836,-0.064879793,834.7375995,
443,5,2.407168294,0.960735643,8.960729326,0.164292117,0.021904847,-0.060530032,838.1650387,
444,5,2.455205076,0.962969249,8.968943932,0.205772884,0.018878345,-0.057215538,841.5610913,
445,5,2.503353539,0.963097421,8.979232576,0.22184577,0.016017568,-0.054695801,845.7133074,
446,5,2.55150841,0.961425606,8.990324865,0.216120301,0.013282778,-0.052488885,860.6189693,
447,5,2.59957969,0.958208739,9.00113088,0.193070782,0.010658334,-0.050105929,875.4656915,
448,5,2.647490127,0.953652718,9.010784419,0.157340599,0.008153037,-0.047254281,890.2506322,
449,5,2.695172763,0.947927413,9.018651449,0.113629464,0.005790323,-0.043900943,904.9703447,
450,5,2.742569134,0.94117693,9.024332922,0.066912278,0.003595276,-0.040243836,919.6210062,
451,5,2.78962798,0.933517195,9.027678536,0.021409892,0.001583084,-0.03661165,934.1984171,
452,5,2.83630384,0.925041679,9.02874903,-0.019466177,-0.000247498,-0.033342431,948.6981147,
453,5,2.882555924,0.915823985,9.027775722,-0.052967433,-0.00191462,-0.030693309,963.1154344,
454,5,2.928347123,0.905918345,9.02512735,-0.077272261,-0.003449285,-0.028795738,977.445546,
455,5,2.97364304,0.895362794,9.021263737,-0.091893427,-0.004889072,-0.027642235,991.6834863,
456,5,3.01841118,0.884181988,9.016669065,-0.097216059,-0.006271184,-0.02709208,1000,
457,5,3.062620279,0.872389837,9.011808263,-0.094243167,-0.007625788,-0.026894985,1000,
458,5,3.106239771,0.859994415,9.007096104,-0.084491082,-0.008970537,-0.026736619,1000,
459,5,3.149239492,0.847004202,9.00287155,-0.069778753,-0.010307368,-0.026301849,1000,
460,5,3.191589702,0.833434424,8.999382612,-0.051961106,-0.01162246,-0.025327725,1000,
461,5,3.233261423,0.81931208,8.996784557,-0.03267379,-0.012888847,-0.023652653,1000,
462,5,3.274227027,0.804682742,8.995150868,-0.013446622,-0.014071479,-0.021247211,1000,
463,5,3.314461164,0.789611163,8.994478537,0.00447316,-0.01513384,-0.018226594,1000,
464,5,3.353941723,0.774179086,8.994702194,0.020173195,-0.016045169,-0.014810824,1000,
465,5,3.392650677,0.758480325,8.995710854,0.033049129,-0.016785711,-0.011254011,1000,
466,5,3.430574693,0.742615915,8.997363311,0.042641129,-0.017348411,-0.00779096,1000,
467,5,3.467705489,0.726687043,8.999495367,0.048606592,-0.017737959,-0.004629159,1000,
468,5,3.504039841,0.710785767,9.001925697,0.050871638,-0.017969417,-0.001970338,1000,
469,5,3.539579129,0.69498945,9.004469279,0.049627585,-0.018067934,8.52E-06,1000,
470,5,3.574328602,0.679356621,9.006950658,0.045291658,-0.018067508,0.001238813,1000,
471,5,3.608296433,0.663924228,9.009215241,0.038452905,-0.018005567,0.001803129,1000,
472,5,3.641492644,0.648707973,9.011137886,0.029806733,-0.017915411,0.00186641,1000,
473,5,3.673928043,0.633705957,9.012628223,0.020104466,-0.01782209,0.001574059,1000,
474,5,3.705613341,0.618904224,9.013633446,0.010093301,-0.017743387,0.001036831,1000,
475,5,3.736558552,0.604282114,9.014138111,0.000424486,-0.017691546,0.0003907,1000,
476,5,3.766772658,0.589817482,9.014159335,-0.008489333,-0.017672011,-0.000189832,1000,
477,5,3.796263532,0.575489323,9.013734869,-0.01644102,-0.017681502,-0.000543237,1000,
478,5,3.825037998,0.561282469,9.012912818,-0.023458156,-0.017708664,-0.000563331,1000,
479,5,3.853102121,0.547189804,9.01173991,-0.029707611,-0.017736831,-0.000236929,1000,
480,5,3.880461612,0.533212814,9.010254529,-0.035380295,-0.017748677,0.000392742,1000,
481,5,3.907122252,0.519360488,9.008485514,-0.040613869,-0.01772904,0.00125111,1000,
482,5,3.933090277,0.505640369,9.006454821,-0.045050515,-0.017666485,0.002227708,1000,
483,5,3.958372295,0.492058445,9.004202295,-0.047931226,-0.017555099,0.003239166,1000,
484,5,3.982975217,0.478625509,9.001805734,-0.04859688,-0.017393141,0.004282543,1000,
485,5,4.006906493,0.465359792,8.99937589,-0.046747272,-0.017179014,0.005358603,1000,
486,5,4.030174483,0.452285495,8.997038526,-0.042364832,-0.016911084,0.006383393,1000,
487,5,4.052788757,0.439433097,8.994920285,-0.035741771,-0.016591914,0.007199865,1000,
488,5,4.074760412,0.426836995,8.993133196,-0.027485586,-0.016231921,0.007754151,1000,
489,5,4.096102262,0.4145311,8.991758917,-0.018522497,-0.015844213,0.00805703,1000,
490,5,4.116828817,0.402548908,8.990832792,-0.010227159,-0.015441362,0.008118884,1000,
491,5,4.136956262,0.390932218,8.990321434,-0.005025337,-0.015035418,0.007819971,1000,
492,5,4.156502873,0.379663579,8.990070167,-0.002000233,-0.014644419,0.007073752,1000,
493,5,4.175486052,0.368728011,8.989970156,-0.000937915,-0.014290731,0.0060647,1000,
494,5,4.193922453,0.358101908,8.98992326,-0.001766669,-0.013987496,0.005273097,1000,
495,5,4.211827548,0.34775719,8.989834926,-0.004536764,-0.013723842,0.004728268,1000,
496,5,4.229215407,0.337672679,8.989608088,-0.009405654,-0.013487428,0.003776346,1000,
497,5,4.246099041,0.327833773,8.989137806,-0.016585258,-0.013298611,0.0020463,1000,
498,5,4.26249073,0.318215788,8.988308543,-0.026287737,-0.013196296,0.00067613,1000,
499,5,4.278401519,0.308774479,8.986994156,-0.038645921,-0.013162489,0.000588424,1000,
500,6,0.32943282,0.019022839,6.765190415,0.09923649,0.130684719,0,656.4654767,
501,6,0.330383962,0.115974114,6.77015224,0.346827671,0.130684719,0.810542182,658.3345884,
502,6,0.336182667,0.237952107,6.787493623,0.789655307,0.171211828,0.803030951,660.7653302,
503,6,0.348080273,0.384975954,6.826976389,1.155246939,0.211363376,0.518776707,663.9150278,
504,6,0.36732907,0.564528588,6.884738736,1.507844061,0.237302211,0.225897073,668.1936878,
