x,vx,z,vz,phi,w,a1,a2
4.0562318534,-0.9270760651,9.042980891,0.0365392754,0.0727621217,-2.2865477081,6.4752309364,6.2580935332
4.0098808332,-0.9549149303,9.0447967256,0.0549242622,-0.0415407253,-2.3815592927,6.3808780116,6.3875381342
3.9621422178,-0.9241525316,9.0475388221,0.0751077438,-0.1605907743,-2.2865021503,6.2622699289,6.52041801
3.9159389818,-0.8331148011,9.0512927743,0.0893996513,-0.2748862828,-1.9854443312,6.1347569906,6.6433982456
3.8742847627,-0.6859709829,9.0557632184,0.090787847,-0.3741286974,-1.486957006,6.0274511991,6.7499345242
3.839987082,-0.4922070825,9.0603060338,0.0760719373,-0.4484477724,-0.8290028098,5.9532851753,6.821486274
3.8153756099,-0.2655629048,9.0641142929,0.0463155364,-0.4898710746,-0.074345276,5.9223798071,6.8472179683
3.8020955347,-0.0223731203,9.0664354272,0.0071115039,-0.4935640542,0.6991472442,5.9374239449,6.8223228663
3.8009801495,0.2198360699,9.0668022703,-0.0330318015,-0.4585853722,1.410286625,5.9976095684,6.7524362835
3.8119780698,0.4435088475,9.0651656584,-0.0651121825,-0.3880528937,1.9863055069,6.0967385865,6.6497699768
3.8341605862,0.6320135914,9.0619265908,-0.0824280582,-0.2887226723,2.3725129095,6.2237491721,6.5295617083
3.8657683255,0.7709030842,9.0578219976,-0.0826659245,-0.1700851557,2.5381896453,6.3635009743,6.4058820202
3.9043200462,0.8496112378,9.0537050522,-0.0685789794,-0.0431666173,2.4781134662,6.498401284,6.2889325181
3.946806436,0.8631843168,9.0502916149,-0.0469627287,0.0807456652,2.2104203216,6.6111449774,6.1848802786
3.9899705663,0.8132973468,9.0479579372,-0.0262442309,0.1912712832,1.772124717,6.6879250999,6.0975099385
4.0306392749,0.7079637239,9.0466589895,-0.0136128523,0.2798805814,1.2135096874,6.7209185363,6.0300510913
4.0660400953,0.5599677651,9.0459903321,-0.0128413898,0.3405580436,0.5921790534,6.7091824427,5.9859322296
4.0940398444,0.3846712538,9.0453589729,-0.0235618567,0.3701683022,-0.0327855286,6.6579018966,5.9682539651
4.1132735441,0.1979884971,9.0441904402,-0.0420281242,0.3685300154,-0.606259943,6.576515075,5.9785460125
4.1231720611,0.0149670152,9.0420976967,-0.0628130515,0.3382179854,-1.0817822082,6.4764252164,6.0155404305
4.1239187363,-0.1510721826,9.0389651675,-0.0807077675,0.2841300517,-1.4251958553,6.3689668642,6.0744995098
4.1163630138,-0.2891354303,9.0349377961,-0.0922210427,0.2128718147,-1.6170216738,6.2640911051,6.1473753935
4.1019040592,-0.3911399765,9.0303351483,-0.0963185767,0.1320227706,-1.6535116669,6.1698654465,6.2238368482
4.0823452345,-0.4524844031,9.0255285635,-0.0942972863,0.0493497474,-1.5463909839,6.0925208955,6.2929794287
4.0597200391,-0.472400121,9.0208245695,-0.0889445063,-0.0279667508,-1.3212236471,6.0366538364,6.3453789993
4.0361004138,-0.4538443348,9.0163902895,-0.0833478801,-0.0940244814,-1.0142966642,6.0053059364,6.3750816678
4.013410355,-0.4028464423,9.0122383432,-0.0798088309,-0.1447356004,-0.6680295545,5.9998496572,6.3811287428
3.9932722087,-0.3274357808,9.0082660853,-0.0792111318,-0.1781332759,-0.3251901968,6.0200922848,6.3683676313
3.9769058127,-0.2364107698,9.0043256972,-0.0809390931,-0.1943890823,-0.0227390086,6.0669803096,6.3474696655
3.9650885928,-0.1381882447,9.0002979393,-0.0831027577,-0.195522565,0.2118567233,6.1358305058,6.3284216254
3.9581819284,-0.0400193836,8.9961619562,-0.0834052882,-0.1849266274,0.3643870297,6.2191475637,6.321243175
3.9561812493,0.0525367491,8.9920113154,-0.0797364324,-0.1667046213,0.4357718103,6.3121971827,6.3395563392
3.9588064305,0.1359076244,8.9880432767,-0.0701465078,-0.144913875,0.4421933298,6.4120041584,6.3922058837
3.9655982164,0.2084278518,8.9845541171,-0.0529417455,-0.1228025686,0.409075643,6.5130469148,6.4807249216
3.9760194785,0.2699264287,8.9819274072,-0.0269050836,-0.1023477673,0.3667661938,6.6192646479,6.6063768465
3.9895125084,0.3211935443,8.9806031191,0.0092620819,-0.0840090848,0.3422420327,6.7339830788,6.766251873
4.005568402,0.3632179493,8.9810888482,0.0568868062,-0.0668972621,0.3562700676,6.8633686659,6.9560199857
4.0237243445,0.3964751274,8.983956546,0.117442905,-0.049084654,0.420089655,7.0187971582,7.167265302
4.0435421666,0.4203048712,8.9898521273,0.1925917176,-0.0280816109,0.5280247132,7.2060655247,7.3845176176
4.0645497115,0.4324594707,8.9995049692,0.2836096549,-0.0016822267,0.6568898425,7.4303810129,7.5960316755
4.0861635678,0.4291302462,9.0137081827,0.3913792487,0.0311601861,0.7702439401,7.6980150939,7.7966066974
4.107610485,0.4055165711,9.0332999279,0.5165156036,0.0696702804,0.8234552737,8.0033349763,7.9743046054
4.1278754293,0.3569463269,9.0591474875,0.6585050232,0.1108411598,0.7683151128,8.1909611587,8.0845846719
4.1457147136,0.2813759284,9.0920949155,0.8085931829,0.1492554429,0.6507922119,8.4830853881,8.3574401815
4.1597772531,0.178383105,9.1325453102,0.9763406207,0.1817940647,0.5216289476,8.7683990024,8.669518225
4.1686929916,0.0504548933,9.1813821852,1.1623538835,0.2078749619,0.4196237576,9.0243672521,8.9704128994
4.1712130401,-0.0986576625,9.2395162572,1.3648250851,0.2288559487,0.3588909448,9.2073074639,9.1838667172
-1.8507516661,0.0809444476,2.5444845774,0.0219733297,0.0470665558,0,18.3176154714,0.0825668659
-1.8467044437,0.0466036281,2.5455832439,0.2691244864,0.0470665558,-15.1959243323,0.4602087007,9.6184274946
-1.8434131721,0.0282296202,2.5718115901,0.1806928219,-0.7148054209,-6.9929971571,12.3993052926,18.3625769283
-1.8410581133,0.8354250889,2.5935533621,0.6191974849,-1.0648005846,-1.7607697058,14.2028674069,18.3669777107
-1.7983606345,1.9681688452,2.6371646112,0.7551426335,-1.1534904411,1.7755293352,10.4045655263,18.3640817262
-1.6990433794,3.0042284788,2.6875195802,0.7216209013,-1.0663053969,8.341804591,17.4371879991,18.3579119241
-1.5479412855,4.2343039042,2.7361489918,0.9189792437,-0.6511333443,8.7957058345,18.0629999961,18.3397841204
-1.3353444025,5.0772633868,2.7945974943,1.5792834974,-0.2122847936,8.6959764618,18.2776994177,18.2653985813
-1.0806163282,5.3353981965,2.8860136306,2.5010370045,0.2228237818,8.3590841609,18.3324394961,14.5447139411
-0.812996004,4.9918790344,3.0234483367,3.265985073,0.6417913306,4.8886224392,18.351800039,16.8779831439
-0.5625724442,4.0967881455,3.1990640581,3.8699219937,0.8872524881,3.4768281466,18.3613012408,15.2441797892
-0.3569240804,3.0098760226,3.4047960922,4.1875275336,1.0615432805,0.748678878,18.3668006762,8.5386615456
-0.2056511521,2.0391045578,3.6262904261,4.179010821,1.0987473962,-7.4694237547,18.3660236815,18.2376785046
-0.1055143763,0.7127906941,3.8217828144,4.3110807335,0.7249508124,-7.2954736864,18.34135864,18.2240229077
-0.0670124494,-0.2646347015,4.0238316462,4.8712300897,0.3600622927,-7.1188735875,18.2656333953,18.2569710208
-0.0670255225,-0.7769372929,4.2538430744,5.6983857534,0.0041655659,-6.8583472679,18.0624654695,18.2953507025
-0.1048027466,-0.7749835995,4.5251801175,6.6047506707,-0.3378303841,-6.4063681139,16.9776707077,18.3072899553
-0.1291983783,-0.2996086224,4.8418231212,7.3800456151,-0.6571862038,-5.0574863662,18.0995095216,18.3027352367
-0.139853813,0.5933886024,5.1972315875,7.9692308646,-0.909457621,-4.6980045827,6.9781202591,18.2539324925
-0.1111248406,1.3841721516,5.582132588,8.0208349479,-1.1443151002,4.8750980995,5.0393014087,18.2399657454
-0.0546458863,2.2201243405,5.98809409,7.8357043771,-0.9005176607,15.6924544764,2.1520129874,18.2863518166
0.0508663074,2.8372141295,6.3838950995,7.7834879186,-0.1156234238,28.5479898508,1.411247503,5.4148961769
0.1878371524,2.8431108922,6.7732904252,7.4864312829,1.3121758945,30.811441804,2.5125089881,1.126847621
0.3303293767,2.6727122858,7.1477536733,6.9568060946,2.8531459325,28.4987225074,16.9579139983,1.6017583394
0.4646393544,2.4343737526,7.4956265926,5.6765080759,4.278123186,14.630842259,17.8292322419,8.0608017739
0.5866479926,3.3761723843,7.7794776689,4.6713999813,5.0095394766,5.9406027068,17.8722087724,8.403036157
0.7556104164,4.4042299628,8.0130506625,4.4158631905,5.3065464683,-2.173646095,17.0088127225,7.8174088908
0.9759438195,5.2522167084,8.2338306189,4.4095176173,5.1980171484,-9.7514577841,14.4308479805,7.3113352656
1.238681682,6.030595786,8.4542846366,4.2422951886,4.7107039378,-15.317894228,7.6146173319,5.7573134085
1.5403495175,6.5093306082,8.6663218533,3.6697061029,3.9450580128,-16.2899524702,4.3196160814,6.5875231122
1.8659618823,6.7285589918,8.8498954902,2.8194172817,3.1307376342,-13.7878029707,6.2789647158,9.4777859946
2.2025411676,6.5901534181,8.9909587651,1.6735930103,2.4413824615,-10.6039303351,7.909538833,10.2799692258
2.5322036621,5.9761985671,9.0746650924,0.6584681517,1.9111003577,-8.2300426886,8.2981635414,10.3111680311
2.8311713293,5.1550407021,9.1075570677,0.0025311155,1.4994542657,-6.2432272891,8.3544758749,10.249057292
3.089083229,4.3323406625,9.107629681,-0.3360016385,1.1871392254,-4.4297680366,8.4426654383,10.1886743627
3.3058622267,3.5881576429,9.0907762715,-0.4596377962,0.9655161438,-2.8082745515,8.5326717937,9.9508977869
3.4854296478,2.9396760185,9.0677383686,-0.4632789105,0.8249995098,-1.520874457,8.6340356937,9.4834151834
3.6325654382,2.3722570197,9.0445197397,-0.4175184595,0.7488860193,-0.7558979025,8.7488278143,8.8801814073
3.7513244144,1.8615437211,9.0235911271,-0.364028166,0.711049149,-0.6180267103,8.8409278509,8.2813621966
3.8445511566,1.389682463,9.005337833,-0.3196424201,0.6801257452,-1.0611033083,8.838680975,7.7915989988
3.91419534,0.9531236371,8.9893055074,-0.2839804799,0.6270611154,-1.8937912839,8.6598274809,7.4580831478
3.9620193819,0.5632652268,8.9750537621,-0.2472741102,0.5323699685,-2.8240694157,8.2840610373,7.2968084236
3.9903530981,0.2412376303,8.9626393935,-0.1973341237,0.39117122,-3.5406415367,7.7527269854,7.2805905306
4.0025895291,0.0108463975,8.9527239881,-0.1285585808,0.2141510734,-3.8010190803,7.1524990391,7.3507487435
4.00331556,-0.1104584251,8.9462480522,-0.0474906792,0.0241212903,-3.4929557187,6.5856807892,7.4461891085
3.9979842089,-0.12015916,8.9438263009,0.0303522179,-0.150494141,-2.6445883282,6.1323573825,7.5154247586
3.9921703708,-0.0335550589,8.945297211,0.0900040786,-0.2826789449,-1.392639633,5.8364856822,7.5167075798
3.9906791722,0.1202289503,8.9497540857,0.1256704174,-0.3522540822,0.0598853405,5.707948902,7.4175745445
3.9968678176,0.3051048401,8.955997363,0.1426110081,-0.3491920388,1.4823226439,5.7469657797,7.2208390577
4.0122931982,0.4839864298,8.96309905,0.1535301402,-0.2749998412,2.6548396693,5.9083366131,6.9202488908
4.0366509379,0.62173455,8.9707488484,0.1681476381,-0.1421773619,3.3983220725,6.1593379973,6.5624547631
4.0678826952,0.6894547093,8.9791353179,0.1884899808,0.0278188628,3.6065323202,6.4455596617,6.1978828619
4.1024851286,0.6693055433,8.9885418008,0.2063254725,0.2082200896,3.2645893483,6.7135416653,5.8880547901
4.1360630929,0.5587235222,8.9988422933,0.2085958459,0.3715139312,2.453989318,6.9325155327,5.6726029918
4.1641053699,0.3700722285,9.0092646063,0.186063664,0.4942635277,1.3118329281,7.0779786316,5.5760882501
4.1826959006,0.1257715083,9.0185623309,0.1394540919,0.5598883916,0.0109543568,7.149307653,5.5935808693
4.1890551899,-0.1471685147,9.025530588,0.0801851427,0.5604510284,-1.2858965471,7.1490452484,5.7142145588
4.1817370679,-0.4203828938,9.0295255976,0.0260282038,0.4961530999,-2.43326073,7.0646079489,5.9079771333
4.1607346126,-0.6641604403,9.0308013033,-0.0068642793,0.3744707447,-3.3056699034,6.9206149667,6.1557066028
4.1275262693,-0.8493155425,9.0304319972,-0.0092482868,0.2091547214,-3.8188556256,6.7173769437,6.4326200582
4.0850365525,-0.9501104952,9.0299372125,0.0155258042,0.0181705252,-3.9126278457,6.4830080204,6.7210226551
4.0375017828,-0.9501805129,9.0306824907,0.0531096966,-0.1775063354,-3.5672328188,6.2560103966,7.0010083582
3.9899639786,-0.8471442283,9.0333113224,0.0842191658,-0.3559127449,-2.8123327491,6.0741133797,7.24705625
3.9475819189,-0.6532196592,9.0374953828,0.0931484241,-0.4965693483,-1.7291835624,5.9453595193,7.4159965229
3.9149035419,-0.3922266903,9.0421189116,0.0734001042,-0.5830607418,-0.4386642823,5.9080097365,7.5117456157
3.8952883616,-0.0928320233,9.045755797,0.0329307143,-0.6050168933,0.9142687062,5.9520758723,7.5026859047
3.8906566866,0.2140790713,9.0473657993,-0.0121595114,-0.559316991,2.172082418,6.0669660534,7.3845091233
3.9013656411,0.4970323244,9.046716272,-0.04361351,-0.4507177757,3.1884008214,6.240556485,7.1742189386
3.9262321845,0.7251193184,9.0444828699,-0.0486303346,-0.2912959348,3.8466220752,6.4615677282,6.9010192273
3.9625139146,0.8706707093,9.0419908259,-0.025674736,-0.0989590461,4.06826273,6.712907809,6.5977991051
4.0060810366,0.9142198581,9.0406375669,0.0140887999,0.1044608748,3.8194399273,6.9695144786,6.2988537401
4.0518124881,0.8499017953,9.0412712579,0.0513433064,0.2954384135,3.1170087504,7.1909805055,6.0330156973
4.0943173171,0.687866489,9.0437647079,0.0670197176,0.4512918286,2.0348906304,7.3346234045,5.8313209279
4.1287089985,0.4516733516,9.04703941,0.0513902554,0.553036419,0.7056607923,7.3800733556,5.7229155358
4.1512949157,0.1718446974,9.0495395321,0.0088758531,0.5883166742,-0.7018249008,7.3106348719,5.7155871303
4.1598857852,-0.1193550406,9.0499194875,-0.0453473905,0.5532203347,-2.0046541814,7.1317732735,5.8088837363
4.1539134469,-0.3904904407,9.047593642,-0.0922613714,0.4529810407,-3.0317203181,6.870768453,5.9925171667
4.1343835974,-0.6119196695,9.0429275743,-0.1171912046,0.3013878434,-3.6496540713,6.57140574,6.2444011905
4.1037835237,-0.7579111264,9.0370207814,-0.1159077049,0.1188981305,-3.78499162,6.2845091329,6.5292556318
4.0658863824,-0.8110179527,9.0311843088,-0.0959842589,-0.0703577943,-3.4387836195,6.0236221715,6.7845485692
4.0253254052,-0.7668731174,9.0263429127,-0.0744328924,-0.2423022167,-2.6754374435,5.8428254975,6.991078074
3.9869761002,-0.6360654109,9.0225919864,-0.0656282463,-0.3760780931,-1.6180086149,5.7648091846,7.114114786
3.9551730354,-0.4404709663,9.0192915343,-0.0757175883,-0.4569813399,-0.4327773351,5.8029982573,7.1352573027
3.9331596351,-0.2075759169,9.0155003253,-0.1000978628,-0.4786219812,0.6937035454,5.9293349833,7.046134516
3.9227885264,0.0337284775,9.0104940418,-0.1278862543,-0.443937462,1.5982979679,6.1494996804,6.9097443234
3.9244916101,0.257878658,9.0041088305,-0.1445308081,-0.3640220184,2.1717657085,6.442775612,6.7714065947
3.9374120692,0.443495954,8.9968979824,-0.1391125879,-0.2554319766,2.3640026471,6.7508022264,6.658247402
3.9596152497,0.5745310138,8.9899561765,-0.1090126154,-0.1372288529,2.1980265796,7.0169601875,6.6115950586
3.9883723181,0.6433274798,8.9845157215,-0.0583296876,-0.0273232827,1.7776132386,7.2285796626,6.682421685
4.0205768885,0.6520946904,8.9816169448,0.0080119661,0.0615627376,1.2556730684,7.3704702774,6.8650020375
4.0532309007,0.6105611525,8.98204439,0.0858051337,0.1243523876,0.7872572407,7.4653845187,7.1216530804
4.0838111874,0.5321098428,8.9863689732,0.1734607455,0.1637211908,0.4712266688,7.5475750358,7.4004123853
4.1104587178,0.4293475216,8.9950784027,0.2711768188,0.1872878407,0.3308808615,7.6567065518,7.659735748
4.1319573721,0.310975436,9.008668108,0.379925202,0.2038361764,0.3209695618,7.8185646023,7.8728370126
4.1475248111,0.1807853768,9.0276926287,0.5003034001,0.2198877486,0.3541334322,8.024751428,8.048336536
4.1565680902,0.0386991224,9.0527334221,0.6322617252,0.237596452,0.3604781484,8.290356126,8.2461116621
4.1585066804,-0.1173816103,9.0843704283,0.7783432689,0.2556215808,0.3100597797,8.5372017251,8.4619911986
4.1526291198,-0.2881486738,9.1233115439,0.9379567324,0.2711253306,0.2357312575,8.7938937425,8.7303261277
4.1382165167,-0.4730104286,9.1702367812,1.1134566016,0.2829123264,0.173898677,9.0378828295,8.9934595528
4.114566332,-0.6696265196,9.2259325493,1.3044126203,0.2916072991,0.1303435895,9.2049991095,9.1842238578
-1.3274234,0.0957361299,2.8044546998,0.0425388943,0.0001886497,0,10.874981328,0.7350659373
-1.3226365935,0.0946942226,2.8065816446,0.0160139005,0.0001886497,-8.4499295844,1.641263281,1.9756110821
-1.3178937476,0.09372267,2.8073698765,-0.3299721406,-0.4223103052,-7.8537298937,6.2358850372,14.9972095476
-1.3131992691,0.4407814149,2.790859672,-0.0424101733,-0.8149978278,-0.2574567434,14.0484316113,17.306577606
-1.2911516475,1.3491406145,2.7887284237,0.3276823102,-0.8278703975,2.4673410488,14.0864459391,17.1638660686
-1.2236858784,2.2567323484,2.8051026913,0.679242799,-0.7045025916,4.939126954,14.6304813722,16.5854555391
-1.1108403364,3.0435356639,2.8390558901,1.1330984721,-0.4575455303,6.3826432478,15.7344082986,15.6543432093
-0.958654446,3.568311381,2.8957028174,1.7575920432,-0.1384129446,6.0760413199,16.8428272066,15.2998061723
-0.7802295726,3.7103922675,2.9835754119,2.5230055987,0.1653892731,4.5618325426,17.4257930856,15.568053357
-0.5947004611,3.4562005686,3.1097198116,3.3091966498,0.393481,2.8422671829,17.7163364681,15.8129991379
-0.4218807536,2.9074526289,3.275175165,4.0244417014,0.5355946418,1.1493307987,17.8811705465,15.7406867388
-0.2764982879,2.1919943728,3.4763947447,4.6503105333,0.5930617121,-0.6776014853,17.9653357736,15.845950641
-0.1668888258,1.4141811765,3.7089116882,5.2348128245,0.5591821062,-2.4182893561,17.9163996657,16.65466147
-0.0961681629,0.6664082474,3.9706600132,5.8641930096,0.4382669927,-3.3788505579,17.6691473366,15.9061383643
-0.0628765606,0.0897238278,4.2638781293,6.5312710032,0.2693237698,-4.7210362761,17.3038335419,14.6933712428
-0.0584072757,-0.2518433351,4.5904507717,7.2094373765,0.0332716348,-6.7189892759,16.852619933,15.2809429482
-0.0709995505,-0.2919381264,4.9509320837,7.9316375077,-0.3026783202,-7.7761981172,12.1667084998,9.1828980714
-0.0855920763,-0.0344943061,5.3475236454,8.177033268,-0.6914892606,-9.9704513847,11.8071904662,11.6366765924
-0.0873208508,0.5652910176,5.7563851534,8.3264695939,-1.1900132584,-9.7378234737,8.8746590304,13.9187933147
-0.0590677444,1.4087883582,6.1727185,8.0905852333,-1.6769055934,-5.1683983487,10.7871522068,14.7913539287
0.0113700712,2.4162941614,6.5772564858,7.4117107668,-1.9353260302,-1.637317916,10.8763856237,15.1552330352
0.1321898896,3.3692303678,6.9478385613,6.4764961892,-2.0171920119,1.9899241511,11.3362518203,14.8262623924
0.3006561387,4.2821820395,7.2716596849,5.4701098839,-1.9176955527,4.8234783335,10.8083586942,13.1007187019
0.5147694476,5.1397641253,7.5451620898,4.6005191904,-1.676521131,6.5524959614,10.0569997994,11.3086525663
0.7717609328,5.9383382338,7.7751874608,3.9740615098,-1.3488956541,7.3492753028,9.0578013199,9.5717569498
1.0686796866,6.6058675425,7.9738902751,3.607823261,-0.9814311871,7.5013614008,5.4593997198,5.9413337924
1.3989740374,6.91894816,8.1542810738,3.3346674542,-0.6063624837,7.6210469619,2.6028488891,2.927992374
1.744921812,6.9758504393,8.3210139187,2.9926813411,-0.2253095489,7.6055755166,2.0019832112,2.3003892097
2.0937142362,6.9441354716,8.4706472918,2.6402646459,0.1549697444,7.5684042998,3.0369718686,2.8671055182
2.4409205713,6.8392211374,8.6026597335,2.3574254002,0.5333903134,7.1424031393,6.6240843389,5.2501075964
2.782880874,6.5304500564,8.7205300859,2.2547115894,0.8905105503,5.7289871937,9.967767165,8.1349769614
3.1094023598,5.9015620049,8.8332646669,2.1993654001,1.176959736,3.9863475818,11.5211342394,9.5736681509
3.4044792316,5.0620295766,8.9432318766,2.0117537027,1.3762768079,2.2136389406,11.8393008743,9.832712352
3.6575792891,4.1596807521,9.0438184872,1.6690542062,1.4869584249,0.4582859061,11.4613256552,9.5246686119
3.8655618238,3.2806409725,9.1272702146,1.2322267018,1.5098724268,-1.172818877,10.6814933195,9.0034248327
4.0295922986,2.4611499964,9.1888807306,0.7773885604,1.451231245,-2.5271308412,9.6602465106,8.4098576747
