,x,y,theta,delta,vel,value,d1,d2,d3,d4,d5,d6,d7,d8
1011,4.0292117729,4.6762859529,-1.4632276359,2,3,-28.7134960074,8.5492677689,12.7637176514,10,10,10,10,10,10
1012,-1.8150508512,2.2332192494,0.1579481492,3,4,-317.0820799841,0.6013203859,0.5535622239,0.5920571685,0.7696579099,10,10,10,0.5001405478
1013,0.738472324,-1.6309322585,-0.8767411968,4,5,-315.6426379129,0.7714651227,1.3291991949,2.2838418484,0.8416469097,0.5485803485,0.5143404007,0.6342658997,1.3937586546
1014,2.396908532,3.8897008098,-2.0000601236,1,2,254.8900768058,0.4968431592,0.5897694826,3.6894881725,10,1.1358669996,0.6815630794,0.5000844002,0.4145835042
1015,4.0992132591,-2.4189185865,1.7903097918,2,3,-155.2764629398,0.6932505369,0.5258603096,0.5225117803,0.6594979763,6.2131237984,1.863927722,1.0165787935,0.6627009511
1016,-0.1738306006,3.9395376205,-3.0249937075,3,4,1833.9885762825,1.5066215992,0.6927640438,0.499783814,0.4421775937,0.4644536674,0.5765911937,0.9415779114,4.0313615799
1017,4.8332786037,4.8976381245,0.9126330505,4,5,-983.5113065151,3.8048272133,4.9873876572,9.2589197159,10,10,10,10,10
1018,4.832107677,-3.4613462812,0.1106231165,5,6,-965.1420943959,18.9905414581,10,10,10,0.9448518157,0.742423296,0.7798181772,0.9437113404
1019,2.9981755335,3.6928752739,-1.0255869517,1,2,-253.1361939569,2.5809197426,1.2969396114,0.6643454432,0.4444032013,0.3917855024,0.3455874622,0.4100883901,0.5186060071
1020,0.5682721082,-2.5723569165,-1.353562163,2,3,-673.1600674168,0.4599577785,0.505282104,0.8057103753,2.779314518,0.7881336808,0.5217030048,0.4800851345,0.5341735482
1021,1.8328350661,0.679905239,2.4574189826,3,4,-347.4830481373,1.8437204361,0.9102799296,0.7032302022,0.6269744039,1.6725846529,1.5045180321,1.1768817902,0.892482996
1022,-0.903760981,-1.3583550189,-0.2221557925,4,5,-309.8802564535,0.5452310443,0.3936905861,0.3575475514,0.3933748603,0.4537588656,0.7216017246,1.678442955,1.1975268126
1023,3.7531818388,-3.7815081597,2.3051089698,1,2,-873.8560795627,0.3270211816,0.4588271379,2.5228185654,10,23.623916626,21.4147548676,22.7486858368,15.1941595078
1024,3.018074339,-0.9160781633,-0.7496063377,2,3,-907.2012075265,0.2967075706,0.3467266858,0.4324495494,0.6449376345,1.2225246429,2.9946296215,1.1217617989,0.6367815137
1025,2.9272979882,3.5025265613,3.0322086058,3,4,1315.9993874932,0.7801037431,0.4126561582,0.3548641801,0.3394929171,0.4308826029,0.7544075251,2.3110346794,1.2963918447
1026,1.2997595948,4.8497807018,-1.5279234263,4,5,-452.4110659065,0.3670504987,0.4162808359,0.6064242125,10,10,10,8.3726854324,4.6333723068
1027,3.7734122771,2.6042271612,-0.8954084538,1,2,-294.4688311759,1.3085156679,0.8699497581,0.7127429247,0.620516777,0.6650086641,0.7476533055,1.0462477207,1.5984613895
1028,2.1071955072,-4.3995569908,-0.1601515019,2,3,-9.2922440983,10,10,0.6583843827,0.5017357469,0.46510759,0.5112208128,0.6859697104,0.838393271
1029,3.9540286467,4.6739027533,2.1687673186,3,4,318.4628042876,10,10,24.2498455048,1.0842282772,0.8812388778,0.9282262921,1.1424396038,10
1030,-0.7573156162,4.0340003116,0.211971628,4,5,-70.1734204603,1.0340577364,0.5400621295,0.4015363455,0.3724998236,0.4000765085,0.506735146,0.8990197182,10
1031,4.6778421972,-4.4610286859,-0.1167238844,5,6,-879.318913325,8.5909366608,8.2852010727,9.3934183121,13.1338672638,1.8071382046,1.360760808,1.401103735,1.9166918993
1032,4.7007527218,-3.6745852723,-0.6105678809,1,2,-707.8379989887,10,10,10,10,10,1.4205964804,0.9025223851,0.7934866548
1033,1.9007635161,-0.2895937741,2.1839778274,2,3,-277.6391406849,2.883815527,10,10,10,0.8899563551,0.6215842962,0.4976206124,0.6510452032
1034,4.652694127,4.3845620232,0.8573218769,3,4,-556.3032505991,10,10,10,10,10,10,1.3658410311,1.1186693907
1035,-1.3096755967,-2.4749095566,-3.0100327741,4,5,-293.7598355509,0.565294385,0.3319582939,1.4176781178,1.242135644,1.0656242371,0.8815245628,0.7232826352,0.6290854812
1036,-1.4981521556,-4.6170274877,2.1063390541,1,2,-505.0460431351,10,10,10,10,0.4636832476,0.3696760237,0.3578870595,0.3930390775
1037,-2.4601652267,-3.8913367648,1.6698893516,2,3,-376.1016247694,0.7595718503,0.6483709216,0.6231476068,0.5349974632,0.5389880538,10,0.6817054152,0.8503662348
1038,0.6878211726,2.7936813414,-1.2682072301,3,4,-453.98006608,0.5210116506,0.7315719128,2.8928463459,1.9055651426,0.9289677739,0.5677189827,0.4399394393,0.3624485135
1039,3.7772844609,-4.6392801883,-0.550343953,4,5,-312.7012147301,19.5124492645,10,10,10,2.0167472363,1.1785783768,1.0513646603,1.1801217794
1040,1.3492293624,3.6178860544,2.1791177629,1,2,1278.1525892131,10,10,10,10,0.6535969377,0.3753629923,0.293186754,0.2744461596
1041,4.8618818319,-3.6982415856,-0.3508994619,2,3,-940.3852416764,5.7802672386,6.900718689,10.5430259705,10,10,1.1613973379,0.9426771998,0.9385406375
1042,1.2728400323,-0.2800158146,0.9931708125,3,4,-627.4523578266,0.3179402053,0.2945693731,0.5689900517,5.8312115669,1.6994348764,0.9500997663,0.7329720259,0.702629149
1043,1.2206558504,-0.1755068599,-0.4991199699,4,5,-491.7688696824,0.9643489718,1.1250258684,1.2350205183,0.3068489134,0.2508941591,0.3705107272,0.8687363267,4.9974713326
1044,1.1620169872,-0.4785774562,1.7017284312,5,6,-373.9246090995,10,10,10,10,0.5675601959,0.4317792058,0.3897257745,0.2504332066
1045,3.0678262172,0.3530783187,1.7327113034,1,2,-222.0337049481,0.9651558995,0.4938725531,0.3734954894,0.3332017064,0.3594939709,0.4627639949,2.6277000904,1.7933678627
1046,4.2554154284,4.1839586776,-2.2586050403,2,3,-78.7258303525,0.6873342991,0.896869421,10,10,21.8212871552,9.4533376694,6.6664404869,7.2002091408
1047,4.2124034567,2.3017190714,-2.5774608258,3,4,-504.4791308881,0.5745463371,0.8430761695,5.38869524,1.5795823336,0.7879303694,0.4974994957,0.3914518952,0.389898479
1048,-2.1219139859,0.7134319924,1.8029940255,4,5,-815.9811998907,10,0.5466374755,0.5989969969,0.7149409056,6.7758555412,1.1988351345,2.3446729183,0.2604795992
1049,-1.7302583433,-2.1362678948,-3.0767672097,1,2,-252.9095305304,0.8790211678,0.6666002274,0.5801846385,0.6152514815,0.5548226833,1.4649636745,1.2343603373,0.9389679432
1050,2.2801793085,4.8159134984,-1.9648198742,2,3,-164.9599113486,0.3908191323,0.4032078981,0.4962824285,0.8809547424,21.4998264313,4.2851595879,0.2983281016,0.251408726
1051,0.6614169408,2.810495824,2.2883372988,3,4,-864.8359943301,0.3611547947,0.4252118766,0.5445297956,0.8177984953,1.1657913923,1.547337532,2.2122569084,0.5535313487
1052,-2.3600893561,-1.9632344131,2.5548397597,4,5,-274.938137206,0.611111939,0.465752691,0.4372717142,0.4412989318,0.4650866389,0.5055601597,0.7718125582,0.9933255911
1053,2.4864872232,2.4252315898,1.2276734666,1,2,-697.4360954758,0.5731517673,0.6963782907,0.9884731174,1.6015769243,2.3935160637,0.5596523881,0.3891521692,0.3859432638
1054,-2.4604021411,-1.0232285428,-1.4490598837,2,3,-453.7848861719,1.7211022377,0.6368800402,0.4583587945,0.4156883359,0.4344655871,0.5370047092,0.9111226797,2.1993041039
1055,2.7110282689,-2.424358178,-2.6614470809,3,4,-350.0299625607,0.6549989581,0.4534216821,0.3647380173,0.3222073019,0.333380729,0.4070360661,0.5324562192,0.8231357336
1056,3.0860671518,-4.8731080113,1.5534768967,4,5,-120.3642849417,1.0336606503,1.149053812,1.6628371477,1.9356998205,11.3499765396,10.0808486938,10.4923229218,0.2516341507
1057,1.0673560679,-3.6480421373,0.9695229535,5,6,-126.0497346315,0.7905703783,0.6782922745,0.6261450052,0.6025549173,0.6042137146,0.6809111238,0.7727127075,1.8931063414
1058,-0.3430189631,1.1602408872,-2.2634116646,1,2,-608.0855494484,0.572504878,0.683144331,1.1137026548,2.6225013733,1.1773104668,0.5347078443,0.3794816434,0.3382763565
1059,4.3353348331,-4.5616322914,1.2296103466,2,3,-349.0156644932,2.4481594563,1.3323987722,1.2422575951,1.4470927715,4.0555810928,11.602016449,10,10
1060,-0.1275015472,0.6675999351,2.9719156232,3,4,-696.50921228,0.4484814107,0.3659322858,0.33010149,0.3770301938,0.5180490613,0.9948233962,2.2677023411,1.3086789846
1061,3.1304814641,1.9076577775,-2.9037461171,4,5,-494.5761506365,0.5539637804,0.6252138019,1.1768336296,3.0358185768,1.1822155714,0.6537564397,0.4436729252,0.2509437799
1062,-2.2716916704,3.0627338536,-2.6321585876,1,2,-1000,0.5283051729,0.5645549893,0.6799041033,1.1185241938,5.097548008,1.2157717943,0.5730288625,0.4252664447
1063,4.5125343719,-0.3599964755,0.3308243145,2,3,-684.343701557,0.3958253264,0.590657711,1.7210680246,4.1280884743,1.0268878937,0.6846476197,0.5812291503,0.5829132199
1064,4.3670932684,1.5540547889,-2.8690187024,3,4,-572.6320403019,0.5390930772,0.7336496711,1.5437349081,3.7192614079,0.933517158,0.5566788912,0.4398216605,0.4109536409
1065,0.5061608041,-4.0952676535,-1.4391524362,4,5,-557.7946925308,0.7019405961,13.3697385788,0.5880066156,10,10,10,10,10
1066,3.0999133418,-0.1828183955,0.2567675446,1,2,-479.3643016211,0.582719028,0.7864784002,1.5848881006,2.895118475,0.8628910184,0.5096119642,0.4014829695,0.4069610536
1067,1.9105425303,1.8680125263,-0.5943342907,2,3,-929.1183078248,0.6354835033,0.431860894,0.3400737345,0.3095838428,0.2891772091,0.2004713565,0.290502131,0.5754531622
1068,0.8121613287,-4.2470114991,2.9702239976,3,4,-348.1120455102,2.7677426338,1.120138526,0.7539349198,0.5351567268,0.436999768,0.3718764782,0.3507987857,0.3734859824
1069,-2.0755054173,3.95539065,-0.6180020352,4,5,2000,1.1127778292,5.5794649124,1.2459663153,0.6487674117,0.496009469,10,0.4491576254,0.4480223656
1070,0.0433951844,-2.9724611044,-1.1340261095,5,6,-755.3297940587,0.521558404,0.5167073011,0.6108803153,3.609913826,1.2995260954,1.0535618067,1.1163202524,1.6138950586
1071,2.8535031485,-2.2276152773,-0.0204908468,1,2,-864.1716101083,0.7530368567,1.0681903362,1.6370574236,0.6545937657,0.4838251472,0.4352706373,0.4606063068,0.6754028797
1072,4.6701443998,-4.9201519108,1.8952577168,2,3,-252.367709557,1.7325599194,1.8477681875,3.4716501236,3.8133690357,4.7863793373,8.0875072479,10,0.2258882821
1073,3.0586466539,-3.3605566655,3.1409619883,3,4,-310.2370422777,2.7758378983,0.8303336501,0.5097489953,0.390070051,0.3196547627,0.3314110041,0.4189525843,0.5639690757
1074,4.44250743,3.6745952761,-0.6601073215,4,5,-783.7007841906,10,10,10,10,10,10,10,10
1075,4.4178603235,-0.6019984027,-2.6846210424,1,2,-556.1932051619,0.6524447203,1.0472867489,2.5042386055,1.2753993273,0.6241286993,0.4301778674,0.3796285093,0.3920943439
1076,3.2367472062,0.9041475258,2.1497657519,2,3,-316.2773698022,0.8081315756,0.5642428398,0.5091475844,0.5376809835,0.6838851571,1.2488853931,2.1508760452,1.1590474844
1077,-2.2542314489,1.642015018,1.5251813124,3,4,-926.6841218305,0.5248474479,0.9325376153,10,10,10,10,10,0.4730219543
1078,-2.2922888775,3.5481743829,1.3977405547,4,5,2000,0.7946193218,0.6953822374,0.6659251451,10,0.6487429738,0.6929023266,0.8072485924,0.9019308686
1079,0.0398756584,0.7780266972,2.9800210812,1,2,-648.951353704,0.7968395352,0.6220681071,0.5557046533,0.589814961,0.7357996106,1.3263566494,2.2776033878,0.9523002505
1080,3.0819124996,-4.4631834743,-1.2368463962,2,3,-346.8582735975,7.0160527229,8.7803258896,14.668759346,10,10,1.4275364876,0.762793839,0.6328322291
1081,-2.1108767111,3.9505643655,0.3186946004,3,4,2000,0.9334605336,0.5723888874,0.4716902375,0.4388118684,0.4540319741,0.5257606506,0.5540847778,0.7330254316
1082,4.7358252188,-4.4707302516,-1.5206969175,4,5,-645.3436156383,6.7714810371,7.3494949341,9.6544017792,18.0453052521,10,10,10,10
1083,2.2899719286,2.5273528366,2.5556483526,5,6,-336.4002907803,1.6933631897,2.3056373596,0.5505411029,0.3748611212,0.3558830023,0.4084961414,0.841766715,1.904738903
1084,3.2292653999,0.0030509082,1.117082894,1,2,-210.1972726906,1.4849481583,2.7832212448,1.0100787878,0.6372047067,0.5132575631,0.5093585849,0.6484261751,0.2579611242
1085,3.8780685865,2.7946030416,-1.9215411539,2,3,-420.7359119235,0.7679399252,10,1.5085576773,0.8129135966,0.5744107962,0.4739995599,0.4353501499,0.4614607692
1086,2.9689861577,-2.0349097818,1.8539246534,3,4,-934.764679077,0.3427252769,0.3434146345,0.4490597844,0.7828404307,1.7357430458,1.0486546755,0.7557026148,0.595882237
1087,-1.3961688677,-1.3423079588,-1.733709371,4,5,-800.6921590555,0.3572871387,0.4400507212,2.6382932663,3.9373621941,0.9734708667,0.7490835786,0.7228297591,0.7419452667
1088,4.4218682744,-4.5663495398,-2.6709444866,1,2,-379.3772303309,10,10,10,10,10,10,10,10
1089,1.9486851013,-3.4985320517,2.6432651621,2,3,-403.0721548852,1.2570035458,1.5796955824,0.7170488834,0.4461317658,0.3594554067,0.3389116228,0.3867397308,0.5405139327
1090,-2.6088323337,-3.5782434759,3.0967231525,3,4,-851.4968352401,10,0.4832840562,0.6192178726,0.9082093835,1.2284851074,1.5484569073,0.6635318398,0.6937021017
1091,3.3095374437,3.3562600354,1.5308162984,4,5,379.2396090882,0.6564673185,0.9666618705,1.7478928566,4.4324827194,0.622931838,0.476824373,0.4191199839,0.4801195264
1092,2.6624954492,4.9115824701,-2.4623979273,1,2,1096.4224419065,0.6289724708,0.5602561831,0.5964033604,0.8048232198,10,24.9963245392,12.8444709778,9.2384338379
1093,2.8475863917,2.1009500469,2.4580655216,2,3,-337.6477310618,2.3603928089,0.6301015615,0.4422366917,0.4106276929,0.4797074795,1.3342120647,2.501760006,0.2503334582
1094,3.031177326,-4.7381079997,2.1553517361,3,4,-360.2870671676,1.1432944536,2.8640756607,2.063283205,15.8018007278,16.0449104309,19.2990589142,29.8943195343,10
1095,0.2932969818,3.8429475674,3.0577347677,4,5,1830.9665014802,10,0.7204464078,0.4400268495,0.3567150831,0.3446165025,0.3896275759,0.545711875,0.2555596232
1096,-2.6144815936,1.6759218424,-3.0190987419,5,6,-961.9566781097,10,10,10,0.6564974785,0.4960025251,0.525775373,0.7751939297,0.9275428057
1097,-1.5272268387,0.4388741544,-2.8677559887,1,2,-513.4016482257,0.3852675855,0.3437159956,0.3789320886,0.531632483,1.1102161407,10,1.1975572109,0.7244597673
1098,3.3996508146,-4.6444615728,-1.8230544931,2,3,-713.8073529961,10,10,10,10,10,10,10,1.6256468296
1099,3.2253670044,4.5306225745,-1.5553987044,3,4,-613.2899576652,0.4702771604,0.9339710474,20.9240322113,10,10,10,10,10
1100,3.9043738703,-4.1723371845,-0.4274853495,4,5,-433.2302168899,10,10,10,10,1.0102343559,0.712587893,0.6884150505,0.7440290451
1101,3.1209212853,1.9581404372,-1.7802307666,1,2,-335.1781149121,3.1389698982,1.285494566,0.7083066702,0.4761867821,0.3921821117,0.3599784076,0.3661765456,0.4409039617
1102,2.6132872876,-3.2966155142,0.5079970875,2,3,-169.2063427335,2.8497290611,0.5159363151,0.4035948217,0.4028126895,0.4817648232,0.8077976108,1.9071682692,5.1067667007
1103,0.0655557511,4.0672665069,2.843389024,3,4,1495.7533084865,2.463537693,2.0519185066,0.914484024,0.6460590363,0.5730904937,0.5928248763,0.7261570096,1.1646304131
1104,4.5815155237,-4.8866954534,1.2211892781,4,5,-262.394865263,10,1.8374131918,1.6411976814,1.9758031368,5.5252256393,15.4629487991,12.5595273972,12.1349010468
1105,1.8009409622,-1.7238587282,-1.743469419,1,2,-749.697584596,0.3513973653,0.357534796,0.4048197567,0.5476164818,0.8588550091,1.6074010134,2.6494233608,0.7094255686
1106,-0.2191546918,-3.600810621,1.260901242,2,3,-108.1843899217,1.9085617065,3.0649387836,0.6378937364,0.5601911545,0.6379755139,1.1207866669,0.4993534386,0.359013319
1107,3.9093993739,-2.7690348537,-0.3595648663,3,4,-765.0791251573,0.4238905907,0.5556219816,0.8431993723,1.6781746149,4.8948292732,0.7430872917,0.5741348267,0.5555903912
1108,4.5563524467,1.0929350033,-1.1642344077,4,5,-417.7452841219,0.4266674221,0.3592860103,0.3547153771,0.4102288783,0.5878248811,1.0859719515,10,3.7903499603
1109,1.4138439886,-0.1561844629,0.7152914715,5,6,-509.5153667261,1.069372654,1.2104206085,1.4785746336,0.2648063302,0.6271719933,2.9454762936,1.2875437737,0.9277502894
1110,4.6057172613,-4.8402411632,-2.1849891036,1,2,-732.3189509608,4.4254751205,5.9199581146,11.6479263306,10,10,10,10,10
1111,-2.6641523192,4.7413230305,-1.711866659,2,3,1958.878343076,2.1353142262,0.4214399159,0.4473797977,0.7505447865,10,10,10,0.2509808242
1112,-0.166884316,-3.1959146333,-2.307510386,3,4,-856.451447346,0.8362863064,0.7215682268,0.7316332459,0.7037480474,0.5588753223,0.6160408854,0.9850504398,1.6552488804
1113,4.5264064386,4.3138795987,-0.202815607,4,5,-690.0309630149,10,10,10,10,10,10,10,11.2995624542
1114,-2.4471117106,-3.5663116248,1.6696264861,1,2,-616.9623743817,0.5400149226,10,0.4860212207,0.4941260815,0.5534015298,0.6856137514,0.9042524099,1.1378273964
1115,2.6158755632,-1.2905379995,-3.0786986919,2,3,-251.0917900329,2.2988090515,1.3598730564,0.7413990498,0.4901100695,0.4078857601,0.3670980632,0.39187181,0.4637324512
1116,1.746896117,-4.2595308135,-1.9579005914,3,4,-469.0049996703,10,10,10,10,10,10,0.6132236123,0.4104609489
1117,1.4683618287,4.9366751043,2.7890332574,4,5,560.6132473302,10,1.8521193266,0.7448270321,0.5145842433,0.442400068,0.4556668997,0.5495387912,0.97042799
1118,0.3442701696,-2.5633807898,-1.4633089267,1,2,-597.8398175811,0.6286693811,0.5852808952,0.7015669942,2.3145911694,1.1378741264,0.6231870651,0.5507918,0.576854527
1119,4.2140849652,-3.8201545367,1.2817765769,2,3,-719.1090901906,0.8010917306,0.5828128457,0.541089952,0.6172106266,0.8946714997,3.5549077988,10,10
1120,3.1999618544,1.0568562652,1.5405807703,3,4,-272.8456601397,1.7384500504,2.554890871,0.5975872278,0.4875696599,0.48097229,0.5584662557,0.8227965236,2.9187736511
1121,4.8563450736,-4.8533679241,2.8037667688,4,5,-242.0672750112,10,10,10,10,9.0565567017,5.1944904327,6.8355417252,7.5700750351
1122,2.1062694846,4.985536054,-2.5747560713,5,6,1381.7832655107,0.7090778947,0.5475727916,0.5137299895,0.5941941142,0.9157813191,10,10,10
1123,3.6578700696,4.9077064286,0.873277347,1,2,-796.3618854645,13.9991388321,14.6995506287,18.4186763763,10,10,10,1.5867302418,1.0160558224
1124,-2.3068513356,-4.438514807,-2.8986650136,2,3,-684.6281373037,0.4099313915,0.3558054566,0.3764581382,0.4207825959,0.518414855,0.7027622461,1.3831313848,3.4750752449
1125,4.6528479685,2.8662214425,-1.1063300879,3,4,-954.192658858,22.8327445984,7.8036770821,5.1810164452,4.3816857338,4.37018013,5.1311364174,7.6401309967,8.0121240616
1126,3.3105354073,-4.758541561,-0.4900469888,4,5,-247.9719069881,10,10,10,28.5961589813,1.287176609,0.9909825921,1.0118309259,1.296906352
1127,0.510789599,2.1465124944,2.3676449803,1,2,-510.9458827404,0.5763465166,0.5511977077,0.5539696813,0.6060105562,0.7214922309,0.8988829851,10,10
1128,4.9661845135,-4.4127590126,-2.9860299284,2,3,-324.5607582265,10,10,10,10,10,10,10,10
1129,1.3798973814,4.8999982787,-2.4251026833,3,4,1082.1072802393,0.6113222837,0.4594447315,0.423618108,0.4565213025,0.5867023468,1.3809194565,5.0793423653,0.2498084754
1130,0.3310419135,0.2699134103,2.9830787968,4,5,-567.8801218723,0.5090724826,0.4218377769,0.3984443843,0.4279152155,0.5635650754,1.0535594225,1.7533079386,2.2467851639
1131,4.3681976577,1.5619064597,-1.2184480867,1,2,-315.933658564,0.8084042668,0.50749439,0.4308304191,0.4044630229,0.4360455871,0.5659293532,0.8730610013,1.6494319439
1132,-2.521970811,-0.8088641323,-0.0377772074,2,3,-763.9396073693,0.475320667,0.555753231,0.804564476,2.1805713177,1.6226104498,0.8211812377,0.5295302868,0.4345681667
1133,-0.3355597543,4.1425824693,-1.3138723033,3,4,201.9967346903,0.6600036025,0.9247458577,1.2254310846,1.4341645241,0.6808099747,0.4196300209,0.3510901928,0.3490139544
1134,4.6949015488,-3.9389909575,0.3952837423,4,5,-836.4371260693,12.0827436447,11.5365171432,12.9133319855,1.256327033,0.9852204919,0.9901082516,1.3129473925,3.6578192711
1135,3.9472469993,4.5524120852,0.1078202413,5,6,-483.1540483461,11.3319807053,11.781537056,14.5909023285,23.9213180542,10,10,10,0.2596198022
1136,-2.1335327381,2.5240111114,1.0866684892,1,2,-672.6200720365,0.6847507358,1.7206192017,1.4783290625,1.0572975874,0.5812449455,0.4090397954,0.3456480801,0.3303388655
1137,1.733048003,-0.1819622472,2.3376359194,2,3,-430.0887809694,0.3812636435,1.9627617598,1.318941474,1.2685579062,0.8843113184,0.9644930363,0.5982669592,0.5342167616
1138,1.2469386284,0.8363235136,-0.3465267086,3,4,-508.9201691434,0.8888138533,0.6069300175,0.5486293435,0.5435301661,0.6736751795,1.0229055882,2.1249084473,1.3659002781
